idProduto,idCliente,idVendedor,quantidade,valor
36,369,43,25,10510.75
19,994,114,82,21879.239999999998
10,980,4,52,27891.24
15,355,3,86,60715.14
30,505,122,88,41885.36
45,457,42,89,59657.59
39,322,10,8,7688.4
2,366,107,86,31856.120000000003
18,712,21,67,26391.97
6,578,4,94,87396.5
21,354,127,69,40219.409999999996
29,768,97,64,22830.08
45,282,46,50,33515.5
33,818,75,98,35584.78
18,234,34,23,9059.93
40,350,137,7,3758.86
37,609,31,17,12893.480000000001
21,539,141,94,54791.659999999996
41,603,78,52,39487.76
14,355,133,58,2097.2799999999997
25,122,22,83,73650.88
30,749,19,24,11423.28
35,741,38,91,51989.20999999999
11,34,72,35,26828.899999999998
36,809,133,47,19760.21
3,469,130,67,30777.120000000003
13,678,29,66,60421.020000000004
16,841,36,60,55026.6
36,288,21,41,17237.63
26,974,55,12,8568.599999999999
26,873,132,79,56409.95
21,356,42,32,18652.48
12,679,73,98,73974.32
28,469,84,12,3718.2000000000003
42,817,70,53,22301.34
9,754,6,96,30525.120000000003
41,237,109,23,17465.74
24,488,21,66,29857.739999999998
42,884,4,82,34503.96
47,839,64,50,6828
31,812,94,69,49447.47
9,327,124,97,30843.090000000004
8,653,114,6,2222.2200000000003
47,655,52,79,10788.24
34,24,64,71,22360.03
34,909,11,7,2204.51
27,786,38,28,8944.6
33,811,8,8,2904.88
20,441,68,21,2710.6800000000003
5,335,28,23,18875.64
38,730,16,33,22377.96
18,478,56,92,36239.72
11,181,43,24,18396.96
47,665,47,75,10242
6,148,116,57,52995.75
32,198,82,46,17085.78
3,53,116,35,16077.6
12,396,129,95,71709.8
45,119,36,99,66360.68999999999
10,870,20,88,47200.56
23,929,141,16,1973.6
5,699,56,40,32827.2
32,14,46,36,13371.48
6,486,3,50,46487.5
38,549,82,27,18309.24
24,841,49,91,41167.49
39,437,43,78,74961.9
35,879,65,47,26851.569999999996
28,766,139,94,29125.9
7,256,9,9,718.5600000000001
19,351,2,82,21879.239999999998
2,849,121,93,34449.060000000005
40,433,141,12,6443.76
26,550,108,48,34274.399999999994
36,562,35,25,10510.75
31,122,138,38,27231.94
10,933,130,43,23063.91
16,97,30,56,51358.16
32,10,17,85,31571.55
20,282,76,72,9293.76
25,293,42,92,81637.12
32,313,60,97,36028.71
16,256,7,90,82539.9
44,775,105,58,22802.12
38,443,71,96,65099.520000000004
37,513,103,92,69776.48000000001
22,741,9,4,737.08
42,466,127,24,10098.72
23,283,76,63,7771.049999999999
16,548,90,35,32098.850000000002
20,465,102,93,12004.44
40,111,72,14,7517.72
28,708,110,60,18591
30,694,52,26,12375.220000000001
15,556,89,41,28945.59
19,417,124,14,3735.48
47,735,87,77,10515.12
20,399,121,62,8002.960000000001
32,768,33,58,21542.94
26,245,4,93,66406.65
7,592,25,10,798.4000000000001
47,569,13,72,9832.32
43,448,117,5,878.6
34,564,65,22,6928.46
38,512,122,27,18309.24
44,238,43,41,16118.74
50,613,133,84,16878.12
30,82,95,65,30938.050000000003
18,169,24,81,31906.710000000003
41,888,71,13,9871.94
9,254,6,6,1907.8200000000002
21,926,141,73,42550.97
18,403,50,25,9847.75
8,547,59,44,16296.28
1,478,118,89,73980.36
39,978,42,49,47091.45
10,108,126,77,41300.49
21,265,38,79,46048.31
20,337,73,56,7228.4800000000005
5,901,3,89,73040.51999999999
13,406,6,81,74153.07
18,22,142,65,25604.15
30,941,134,56,26654.32
47,409,138,56,7647.360000000001
4,335,5,95,82428.65
37,558,33,62,47023.280000000006
29,529,114,63,22473.36
28,330,35,33,10225.050000000001
37,703,32,75,56883.00000000001
47,845,109,24,3277.44
49,976,22,49,9083.619999999999
24,648,55,66,29857.739999999998
30,599,72,50,23798.5
4,114,42,5,4338.349999999999
36,239,88,65,27327.95
16,347,86,22,20176.420000000002
48,745,142,60,16343.4
6,517,75,22,20454.5
7,707,140,44,3512.96
8,610,143,76,28148.12
12,370,1,79,59632.36
13,991,104,61,55843.67
24,771,141,5,2261.95
11,883,108,99,75887.45999999999
44,357,60,51,20050.14
6,752,33,11,10227.25
34,242,2,11,3464.23
43,671,74,14,2460.08
32,358,71,46,17085.78
19,569,75,5,1334.1
14,894,52,11,397.76
41,122,12,64,48600.32
3,14,73,86,39504.96
45,544,122,8,5362.48
17,476,25,77,25364.570000000003
31,48,127,74,53030.62
44,816,125,34,13366.76
23,962,105,15,1850.25
49,22,29,19,3522.22
19,246,121,20,5336.4
17,612,27,52,17129.32
50,32,130,28,5626.04
21,208,47,98,57123.22
26,914,16,15,10710.75
43,40,95,86,15111.92
38,345,98,64,43399.68
6,525,146,60,55785
19,385,34,14,3735.48
5,420,75,45,36930.6
16,875,53,94,86208.34
44,341,146,62,24374.68
37,835,36,20,15168.800000000001
37,310,70,7,5309.08
48,714,132,10,2723.8999999999996
11,834,101,31,23762.739999999998
30,41,28,5,2379.8500000000004
11,53,43,73,55957.42
24,205,81,96,43429.44
41,414,67,70,53156.6
13,593,120,68,62251.96
47,752,91,88,12017.28
1,478,14,55,45718.2
36,822,83,44,18498.920000000002
23,866,134,24,2960.3999999999996
22,484,56,48,8844.960000000001
49,443,28,69,12791.22
15,141,47,83,58597.17
6,192,122,22,20454.5
43,456,20,41,7204.5199999999995
2,131,101,35,12964.7
3,847,115,85,39045.6
40,791,42,92,49402.16
15,617,22,3,2117.9700000000003
34,728,59,80,25194.4
29,218,87,29,10344.880000000001
24,80,105,18,8143.0199999999995
18,903,86,92,36239.72
34,200,49,84,26454.12
16,51,41,73,66949.03
8,63,95,31,11481.47
18,505,75,86,33876.26
42,448,19,18,7574.039999999999
21,775,69,18,10492.02
46,682,79,77,2638.02
36,850,133,91,38259.13
26,94,107,22,15709.099999999999
29,156,94,19,6777.68
15,370,58,56,39535.44
3,855,134,14,6431.04
10,157,83,72,38618.64
45,250,138,17,11395.269999999999
4,92,130,94,81560.98
25,233,56,94,83411.84
23,488,79,95,11718.25
28,698,37,46,14253.1
38,453,132,18,12206.16
27,532,73,63,20125.35
7,652,122,16,1277.44
49,332,126,77,14274.26
10,398,97,53,28427.61
3,419,104,25,11484
35,921,17,80,45704.799999999996
31,792,139,88,63063.44
26,393,1,9,6426.45
32,219,41,39,14485.77
14,109,46,67,2422.72
5,924,13,60,49240.799999999996
10,338,71,34,18236.58
4,375,94,41,35574.47
20,363,81,94,12133.52
14,805,142,17,614.7199999999999
43,388,56,59,10367.48
31,786,25,61,43714.43
11,700,93,89,68222.06
34,299,130,59,18580.87
5,354,72,79,64833.719999999994
8,836,138,95,35185.15
14,181,85,78,2820.4799999999996
4,954,70,66,57266.219999999994
15,757,67,61,43065.39
27,236,57,64,20444.8
16,13,145,28,25679.08
21,573,58,53,30893.17
50,979,4,25,5023.25
5,447,75,90,73861.2
28,919,66,87,26956.95
44,450,115,2,786.28
47,528,132,76,10378.56
2,821,105,62,22966.04
7,232,132,66,5269.4400000000005
19,339,69,90,24013.8
40,938,74,98,52624.04
4,570,66,86,74619.62
38,746,107,66,44755.92
24,423,24,58,26238.62
16,511,137,88,80705.68000000001
32,337,41,77,28600.11
29,250,111,91,32461.520000000004
18,944,44,17,6696.47
26,709,4,15,10710.75
45,257,71,12,8043.719999999999
34,686,114,81,25509.33
22,344,25,86,15847.220000000001
36,465,126,28,11772.04
28,285,44,60,18591
11,351,89,24,18396.96
22,986,82,17,3132.59
11,951,9,99,75887.45999999999
6,154,51,72,66942
44,146,119,69,27126.66
9,531,103,37,11764.890000000001
41,842,91,98,74419.24
45,897,31,14,9384.34
32,472,18,67,24885.81
14,643,36,93,3362.8799999999997
34,260,17,55,17321.15
41,736,60,55,41765.9
22,524,116,43,7923.610000000001
21,223,27,77,44882.53
25,1000,4,26,23071.36
15,549,2,15,10589.85
30,525,76,53,25226.41
32,100,48,49,18200.07
35,976,136,48,27422.879999999997
37,93,85,76,57641.44
19,993,129,35,9338.699999999999
10,74,99,38,20382.06
45,507,88,37,24801.469999999998
8,530,123,16,5925.92
10,882,47,7,3754.59
40,157,24,89,47791.22
10,153,105,82,43982.340000000004
42,662,114,29,12202.619999999999
21,328,98,57,33224.729999999996
38,985,97,81,54927.72
48,177,58,8,2179.12
27,23,4,70,22361.5
40,428,111,98,52624.04
16,832,54,77,70617.47
23,329,100,6,740.0999999999999
8,621,116,97,35925.89
10,285,4,24,12872.880000000001
49,270,88,50,9269
17,684,29,77,25364.570000000003
28,75,113,78,24168.300000000003
10,485,13,69,37009.53
39,747,24,57,54779.85
26,975,56,96,68548.79999999999
39,688,94,84,80728.2
17,998,33,46,15152.86
2,436,82,26,9630.92
28,673,134,27,8365.95
28,570,54,89,27576.65
46,52,37,100,3426
7,855,148,100,7984
40,672,31,61,32755.780000000002
2,381,109,40,14816.800000000001
39,663,144,91,87455.55
36,378,70,68,28589.24
16,373,9,64,58695.04
6,777,80,77,71590.75
30,115,141,66,31414.02
18,445,137,28,11029.480000000001
37,917,146,87,65984.28
38,207,74,60,40687.2
13,210,79,76,69575.72
49,587,13,9,1668.42
19,889,129,66,17610.12
6,565,7,9,8367.75
10,225,1,53,28427.61
15,370,20,35,24709.65
46,374,108,19,650.9399999999999
16,49,149,83,76120.13
16,486,55,79,72451.69
8,204,20,67,24814.79
45,51,46,98,65690.37999999999
37,605,35,64,48540.16
24,964,119,72,32572.079999999998
42,707,39,77,32400.059999999998
42,43,97,74,31137.719999999998
1,164,127,47,39068.28
10,954,46,42,22527.54
6,851,100,85,79028.75
8,939,131,67,24814.79
34,14,33,2,629.86
10,763,91,11,5900.07
28,73,18,26,8056.1
2,489,64,99,36671.58
46,224,136,98,3357.48
30,517,12,11,5235.67
49,183,93,49,9083.619999999999
13,722,102,36,32956.92
47,779,32,5,682.8
21,792,90,31,18069.59
27,618,132,96,30667.199999999997
23,648,139,78,9621.3
27,880,13,35,11180.75
44,799,94,84,33023.76
41,34,67,2,1518.76
8,384,85,16,5925.92
7,689,68,50,3992
6,321,148,13,12086.75
50,319,128,79,15873.470000000001
31,860,80,76,54463.88
16,382,12,20,18342.2
7,435,36,46,3672.6400000000003
13,710,122,95,86969.65000000001
42,899,89,43,18093.539999999997
33,479,66,31,11256.41
19,980,21,39,10405.98
48,972,130,45,12257.55
35,346,20,14,7998.339999999999
42,6,54,86,36187.079999999994
33,63,118,94,34132.340000000004
47,936,24,33,4506.4800000000005
22,539,89,73,13451.710000000001
24,243,10,30,13571.699999999999
39,57,113,63,60546.149999999994
19,548,24,81,21612.42
12,128,15,24,18116.16
16,298,108,76,69700.36
27,595,140,88,28111.6
8,816,13,74,27407.38
28,980,146,37,11464.45
32,22,34,37,13742.91
37,560,83,88,66742.72
22,436,148,19,3501.13
21,549,35,21,12240.69
10,396,87,16,8581.92
14,703,146,21,759.3599999999999
13,205,138,9,8239.23
15,716,45,61,43065.39
26,147,13,40,28562
49,416,92,52,9639.76
27,294,19,36,11500.199999999999
15,410,80,4,2823.96
12,915,47,93,70200.12000000001
27,938,125,33,10541.85
38,801,65,16,10849.92
48,108,51,33,8988.869999999999
29,91,16,27,9631.44
33,694,150,78,28322.58
9,670,63,68,21621.960000000003
29,729,112,6,2140.32
46,78,136,97,3323.22
21,314,89,53,30893.17
4,238,101,7,6073.69
5,832,7,90,73861.2
47,550,140,90,12290.4
18,684,102,13,5120.83
11,253,117,29,22229.66
23,293,13,57,7030.95
44,240,57,42,16511.88
10,599,96,17,9118.29
29,714,125,9,3210.4800000000005
36,778,148,30,12612.9
33,905,54,75,27233.25
26,730,136,45,32132.249999999996
35,372,24,36,20567.159999999996
5,428,41,67,54985.56
8,759,24,8,2962.96
38,700,101,91,61708.92
41,549,81,15,11390.7
19,693,113,91,24280.62
17,968,12,24,7905.84
4,318,12,20,17353.399999999998
19,156,78,94,25081.079999999998
2,571,73,56,20743.52
48,334,136,75,20429.25
33,177,19,43,15613.730000000001
28,84,7,91,28196.350000000002
7,812,82,71,5668.64
36,299,117,52,21862.36
24,482,101,57,25786.23
11,125,3,50,38327
13,110,77,14,12816.58
19,940,34,77,20545.14
22,739,101,32,5896.64
7,528,23,94,7504.96
34,145,107,54,17006.22
11,221,130,55,42159.7
34,349,20,18,5668.74
6,132,111,91,84607.25
23,268,104,17,2096.95
2,876,45,24,8890.08
16,236,24,93,85291.23
12,558,4,47,35477.48
37,137,112,87,65984.28
10,437,112,33,17700.21
42,336,33,30,12623.4
35,644,7,40,22852.399999999998
27,818,146,87,27792.149999999998
38,356,42,51,34584.12
3,332,37,22,10105.92
2,635,94,60,22225.2
29,143,77,89,31748.08
33,284,124,12,4357.32
12,768,66,96,72464.64
43,562,17,59,10367.48
5,197,29,5,4103.4
22,308,25,2,368.54
41,665,25,37,28097.06
33,928,29,4,1452.44
42,110,29,88,37028.64
31,409,74,26,18632.38
17,93,136,74,24376.34
7,71,122,37,2954.08
12,961,93,20,15096.800000000001
47,546,20,35,4779.6
34,509,68,41,12912.130000000001
33,446,114,38,13798.18
7,897,114,47,3752.48
22,146,86,78,14373.060000000001
47,990,65,38,5189.28
25,9,66,33,29282.88
29,682,80,20,7134.400000000001
40,757,45,89,47791.22
16,520,107,95,87125.45
18,96,90,5,1969.5500000000002
42,930,106,27,11361.06
11,561,149,83,63622.82
7,216,33,73,5828.320000000001
14,35,134,80,2892.7999999999997
41,183,43,82,62269.159999999996
22,834,40,50,9213.5
12,234,58,71,53593.64
40,815,32,28,15035.44
3,114,39,41,18833.760000000002
13,185,56,60,54928.200000000004
24,246,12,28,12666.92
18,789,97,96,37815.36
6,116,82,45,41838.75
17,201,115,17,5599.97
20,671,149,21,2710.6800000000003
25,751,33,8,7098.88
40,121,127,2,1073.96
44,107,127,47,18477.579999999998
36,292,31,85,35736.55
15,394,70,31,21885.69
29,512,56,9,3210.4800000000005
22,846,115,88,16215.76
25,141,139,98,86961.28
43,702,44,90,15814.8
33,597,136,52,18881.72
45,317,10,26,17428.059999999998
2,247,131,17,6297.14
29,512,141,10,3567.2000000000003
33,80,7,93,33769.23
26,298,72,5,3570.25
46,201,48,29,993.54
17,53,114,57,18776.370000000003
21,16,131,23,13406.47
38,178,8,70,47468.4
34,98,98,38,11967.34
38,486,130,22,14918.64
7,617,66,77,6147.68
1,369,25,9,7481.16
25,307,58,50,44368
32,398,76,81,30085.83
2,866,87,54,20002.68
27,291,75,5,1597.25
13,437,39,6,5492.82
15,943,2,78,55067.22
2,760,93,40,14816.800000000001
23,327,130,27,3330.45
8,269,140,15,5555.55
10,366,23,52,27891.24
6,916,98,6,5578.5
13,663,95,48,43942.56
16,396,11,19,17425.09
33,810,91,32,11619.52
6,677,122,32,29752
46,561,97,56,1918.56
37,767,124,28,21236.32
28,250,73,63,19520.550000000003
7,632,139,72,5748.4800000000005
36,836,137,77,32373.11
27,211,17,90,28750.5
41,435,72,22,16706.36
32,89,130,63,23400.09
46,161,43,95,3254.7
38,725,27,44,29837.28
41,859,102,38,28856.44
5,133,146,69,56626.92
31,510,79,74,53030.62
42,755,18,66,27771.48
21,524,122,12,6994.68
27,34,12,8,2555.6
49,237,65,17,3151.46
21,585,20,98,57123.22
12,954,115,61,46045.240000000005
21,30,120,44,25647.16
24,968,8,76,34381.64
24,219,140,17,7690.63
49,735,97,24,4449.12
7,127,25,64,5109.76
35,948,26,18,10283.579999999998
22,328,137,70,12898.900000000001
2,524,121,6,2222.52
18,911,102,12,4726.92
20,700,104,9,1161.72
47,957,11,5,682.8
18,618,22,25,9847.75
43,546,54,89,15639.08
45,488,140,21,14076.509999999998
4,436,5,9,7809.03
6,562,111,77,71590.75
32,597,141,3,1114.29
30,154,19,62,29510.140000000003
27,625,45,99,31625.55
28,399,104,54,16731.9
39,732,7,78,74961.9
49,754,114,91,16869.579999999998
45,848,150,38,25471.78
45,346,115,28,18768.68
12,428,128,7,5283.88
40,440,49,13,6980.74
29,208,62,89,31748.08
7,819,81,41,3273.44
31,12,148,76,54463.88
22,827,128,74,13635.980000000001
10,865,114,82,43982.340000000004
32,739,119,19,7057.17
9,530,70,3,953.9100000000001
42,805,148,82,34503.96
29,86,55,24,8561.28
14,922,147,79,2856.64
45,290,50,15,10054.65
19,317,44,17,4535.94
37,894,141,54,40955.76
25,955,109,87,77200.32
22,611,131,44,8107.88
8,647,24,2,740.74
40,950,5,45,24164.100000000002
28,939,53,39,12084.150000000001
22,339,53,33,6080.910000000001
31,257,75,72,51597.36
30,279,42,66,31414.02
18,637,106,5,1969.5500000000002
46,7,53,3,102.78
25,944,92,6,5324.16
49,781,75,26,4819.88
46,273,93,86,2946.3599999999997
6,529,2,4,3719
35,662,66,20,11426.199999999999
24,68,47,47,21262.329999999998
5,998,99,33,27082.44
25,681,20,83,73650.88
12,898,16,77,58122.68
18,638,148,29,11423.390000000001
50,86,33,45,9041.85
7,844,94,44,3512.96
49,766,11,64,11864.32
29,745,22,26,9274.720000000001
1,544,9,70,58186.8
44,582,54,80,31451.199999999997
34,953,105,19,5983.67
36,375,67,76,31952.68
37,27,137,13,9859.720000000001
13,608,82,36,32956.92
16,726,110,67,61446.37
27,772,146,48,15333.599999999999
4,776,81,61,52927.869999999995
3,754,22,14,6431.04
1,97,41,37,30755.88
24,35,48,88,39810.32
30,861,86,65,30938.050000000003
2,690,82,50,18521
24,70,13,60,27143.399999999998
22,968,129,11,2026.97
10,172,61,91,48809.67
15,529,51,43,30357.57
3,157,104,59,27102.24
8,584,45,23,8518.51
11,863,142,82,62856.28
17,547,71,1,329.41
29,781,139,26,9274.720000000001
38,191,99,72,48824.64
48,784,55,21,5720.19
21,45,95,44,25647.16
22,910,42,17,3132.59
40,342,87,84,45106.32
42,809,19,99,41657.219999999994
2,198,148,8,2963.36
15,507,118,26,18355.74
10,910,123,34,18236.58
18,907,104,72,28361.52
46,365,44,37,1267.62
28,120,93,13,4028.05
19,765,24,19,5069.58
6,964,56,57,52995.75
2,526,67,88,32596.960000000003
28,267,81,47,14562.95
8,367,44,71,26296.27
42,173,25,85,35766.299999999996
37,935,63,95,72051.8
8,226,34,27,9999.99
3,58,121,83,38126.880000000005
5,28,9,82,67295.76
10,415,4,54,28963.98
9,405,54,16,5087.52
45,924,69,35,23460.85
44,636,136,81,31844.34
11,60,19,54,41393.159999999996
30,476,29,32,15231.04
46,405,11,13,445.38
20,501,89,48,6195.84
19,148,2,68,18143.76
44,938,71,78,30664.92
39,190,135,96,92260.79999999999
23,202,82,44,5427.4
31,570,104,23,16482.49
6,265,62,76,70661
13,115,26,32,29295.04
9,230,78,67,21303.99
40,122,117,91,48865.18
23,902,82,91,11224.85
33,369,24,55,19971.05
37,319,81,64,48540.16
23,294,97,2,246.7
23,193,33,26,3207.1
13,303,79,13,11901.11
21,47,67,75,43716.75
49,269,76,45,8342.1
40,79,120,42,22553.16
13,562,119,48,43942.56
48,493,150,93,25332.27
28,787,68,67,20759.95
32,340,141,45,16714.35
4,789,147,41,35574.47
31,569,137,80,57330.4
40,168,2,29,15572.42
29,364,107,70,24970.4
37,152,147,38,28820.72
33,60,34,50,18155.5
4,961,72,10,8676.699999999999
21,169,102,17,9909.13
1,88,75,17,14131.08
46,736,29,6,205.56
36,903,111,21,8829.03
10,373,20,63,33791.31
23,346,114,53,6537.549999999999
18,740,82,67,26391.97
27,494,128,42,13416.9
36,151,45,91,38259.13
17,852,51,12,3952.92
39,179,138,56,53818.799999999996
25,747,121,86,76312.96
25,990,57,54,47917.44
20,81,82,82,10584.560000000001
31,888,87,94,67363.22
21,319,98,36,20984.04
5,359,57,19,15592.919999999998
20,714,95,66,8519.28
40,983,129,44,23627.120000000003
45,93,12,20,13406.199999999999
34,422,87,58,18265.94
18,951,65,68,26785.88
8,971,64,70,25925.9
22,118,77,59,10871.93
45,335,90,26,17428.059999999998
13,657,116,71,64998.37
23,68,33,26,3207.1
6,883,91,55,51136.25
18,817,22,92,36239.72
47,497,21,65,8876.4
19,393,31,62,16542.84
5,947,22,88,72219.84
45,486,78,36,24131.159999999996
11,670,128,87,66688.98
24,389,32,31,14024.09
27,1000,76,78,24917.1
42,351,7,47,19776.66
16,710,90,48,44021.28
21,345,70,71,41385.19
30,797,49,71,33793.87
13,489,134,80,73237.6
12,587,108,55,41516.200000000004
25,744,140,49,43480.64
18,328,49,87,34270.170000000006
19,874,124,88,23480.16
36,920,72,53,22282.79
13,895,76,41,37534.270000000004
10,784,24,56,30036.72
12,276,103,33,24909.72
7,724,3,12,958.08
7,235,3,66,5269.4400000000005
30,882,20,15,7139.55
21,931,82,9,5246.01
19,148,100,6,1600.92
46,172,81,82,2809.3199999999997
21,889,12,77,44882.53
1,969,87,93,77305.32
4,442,17,19,16485.73
35,228,17,2,1142.62
13,126,46,17,15562.99
30,217,2,56,26654.32
33,328,29,20,7262.200000000001
31,45,62,71,50880.73
34,58,114,20,6298.6
30,993,26,42,19990.74
20,393,100,15,1936.2000000000003
10,721,33,10,5363.7
12,518,42,69,52083.96
28,124,76,92,28506.2
41,771,55,17,12909.46
9,541,61,19,6041.43
43,964,105,9,1581.48
42,316,33,25,10519.5
17,558,72,92,30305.72
40,543,62,62,33292.76
24,402,109,58,26238.62
5,992,34,94,77143.92
49,774,127,75,13903.5
29,60,91,61,21759.920000000002
6,862,48,68,63223
26,250,40,4,2856.2
50,283,66,36,7233.4800000000005
44,258,89,39,15332.46
49,199,87,76,14088.88
41,375,7,57,43284.659999999996
6,91,41,95,88326.25
7,920,30,71,5668.64
35,704,5,13,7427.029999999999
20,397,143,66,8519.28
23,165,38,80,9868
33,804,69,91,33043.01
49,819,59,45,8342.1
42,272,100,27,11361.06
13,596,22,91,83307.77
40,506,133,12,6443.76
10,996,7,69,37009.53
34,330,79,55,17321.15
9,981,137,43,13672.710000000001
16,231,85,37,33933.07
22,945,142,39,7186.530000000001
40,775,111,74,39736.520000000004
8,490,6,89,32962.93
40,328,7,21,11276.58
2,738,37,37,13705.54
7,548,127,20,1596.8000000000002
9,960,56,59,18760.230000000003
49,49,22,77,14274.26
15,705,3,22,15531.78
38,731,150,99,67133.88
9,768,46,24,7631.280000000001
45,527,118,98,65690.37999999999
9,635,79,55,17488.350000000002
32,316,97,91,33800.13
12,91,72,59,44535.560000000005
34,467,20,60,18895.8
17,94,1,68,22399.88
29,693,100,81,28894.320000000003
43,415,67,43,7555.96
2,645,13,95,35189.9
15,752,50,80,56479.2
25,240,25,2,1774.72
27,227,36,26,8305.699999999999
22,920,81,96,17689.920000000002
15,795,84,8,5647.92
49,923,49,14,2595.3199999999997
40,285,31,39,20942.22
20,514,149,93,12004.44
3,234,51,13,5971.68
29,854,46,96,34245.12
6,63,7,49,45557.75
39,901,40,60,57663
8,51,138,14,5185.18
20,763,28,84,10842.720000000001
15,718,44,77,54361.23
32,794,112,49,18200.07
21,98,96,86,50128.54
23,833,58,1,123.35
11,909,77,31,23762.739999999998
40,312,123,88,47254.240000000005
24,930,8,84,38000.76
41,972,148,86,65306.68
28,687,51,65,20140.25
17,831,48,40,13176.400000000001
20,200,116,60,7744.800000000001
42,200,2,13,5470.139999999999
5,898,71,90,73861.2
45,445,84,18,12065.579999999998
10,367,141,12,6436.4400000000005
30,368,136,9,4283.7300000000005
29,946,6,9,3210.4800000000005
20,75,53,52,6712.160000000001
4,487,26,48,41648.159999999996
14,899,84,74,2675.8399999999997
12,774,105,52,39251.68
47,678,21,50,6828
19,378,11,36,9605.52
27,205,125,98,31306.1
27,667,49,95,30347.75
37,511,41,12,9101.28
7,38,25,55,4391.2
9,207,75,83,26391.510000000002
30,405,99,33,15707.01
48,408,34,78,21246.42
